986285640630358017,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander https://t.co/77tBl1W65T","BBD - BODIESBYDEREK","2018-04-17","New York"
986480659794448385,"Raw Footage  Airstrike On Syria\
#memes #hoodjokes #hilarious #comedy #hoodhumor #zerochill #jokes #funny... https://t.co/3SHlY7S8f5","Ralph II","2018-04-18","New York"
986355291490062337,"Watch Scott Davies, Dan Fisher and an anonymous special guest as they discuss the Syrian regime and Western interve… https://t.co/6AMhgP3R8o","Conatus News","2018-04-17","New York"
986250614068928513,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander | DroneGames - https://t.co/GNcsNPCQ2E #drones","DroneGames","2018-04-17","New York"
986222679182270465,"From a guy who knows a lot about bluster:  Mr. Trump concluded that they were unnecessary because Moscow’s response… https://t.co/esC40cPzcQ","Joseph Nicholas","2018-04-17","New York"
986255017081491458,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander\
\
https://t.co/Zv9FeZyeEv https://t.co/K7QtEtcLbq","Droolin' Dog","2018-04-17","New York"
986318918850699266,"@DSchatz93 @realDonaldTrump A far better attack that is the very opposite of “damning”.   https://t.co/VMN22stF2D","Surveillance Films","2018-04-17","New York"
986250785561501698,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander | DroneReviews - https://t.co/wcySUEA4NK #drones","DroneReviews","2018-04-17","New York"
986316351529783301,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander https://t.co/hrp6mTCi7K","Pop Pop","2018-04-17","New York"
987733596189413382,"The US-Saudi coalition massacred 20 Yemenis yesterday, launching an airstrike on a vehicle full of civilians in sou… https://t.co/n4hNQzlDtI","Ben Norton","2018-04-21","New York"
986343872006709255,"https://t.co/3InkfWHp5Q Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander. Israel… https://t.co/vqLNhp9HL9","tatianyc.oeuvre","2018-04-17","New York"
989231814588928000,"@WalkerBragman this is also why ppl are mad bc ppl like this get mad over parkland but don't say shit about us atta… https://t.co/gZ2sx5ovGG","John Smith","2018-04-25","North Carolina"
987455107053817856,"The oil field carnage that Moscow doesn't want to talk about @CNNI https://t.co/XPKJlJItcG","kathryn carroll","2018-04-20","North Carolina"
986501015812878336,"The Wall Street Journal: Israeli airstrike in Syria last week targeted Iranian weapons https://t.co/oSfeHCDJN1 https://t.co/nPLab7PYw0","Richard R Learn","2018-04-18","North Carolina"
986415415109804032,"@AlTrumpTrain @SenateMajLdr @SenThomTillis Yes, you missed it. And because trump said he was turning Syria over.&amp; t… https://t.co/uBJO2p1p5G","Miranda Lowerre","2018-04-18","North Carolina"
987131429632053249,"@loisbeckett We should also talk about the violence the U.S commits abroad such as bombing schools in Syria https://t.co/m899Wvy9LV","John Smith","2018-04-20","North Carolina"
986415457069686785,"@Calton @mollycrabapple Guess this didn't really happen then either and saying it's bad to support Trump on this is… https://t.co/2sANHvETG3","John Smith","2018-04-18","North Carolina"
989161170329358338,"@kthalps @RaniaKhalek What are her thoughts on the U.S bombing schools in Syria and how the violence we commit abro… https://t.co/ie24WS7OQS","John Smith","2018-04-25","North Carolina"
987289854110298114,"Allied airstrike on Syria socked the mullahs inside Iran, too https://t.co/vDUrZHoORX","CSM","2018-04-20","North Carolina"
989505266923294728,"When Assad commits war crimes, we bomb #Syria.\
\
When Saudi Arabia commits war crimes, we turn a blind eye.\
\
Disgrac… https://t.co/UgrdlqalQP","Sid Reddy","2018-04-26","North Carolina"
987283517380837376,"S. Syria: sat image confirm a fire broke out in Radar Base NW. of Suwayda the night of US-UK-France strikes. Malfun… https://t.co/tjGR0KqjeV","Lucifuge Rofocale","2018-04-20","North Dakota"
987082628938350592,"@obretix: Geolocated Iraqi Air Force airstrike in Hajin, Syria      https://t.co/JZ4QQFWbYi","Lucifuge Rofocale","2018-04-19","North Dakota"
987496165678768128,"https://t.co/OUUUfdXAJR - Airstrike On ISIS Building On The Syria/Iraq Border https://t.co/fpibW0voJl","EndGameWW3","2018-04-21","North Dakota"
986263335602663426,"Iran threatens Israel with revenge for Syria airstrike that killed drone commander https://t.co/gc9iGVQwZy","EndGameWW3","2018-04-17","North Dakota"
986301151359401984,"“Russia and Iran have no desire to fight a large war with the United States….no one wins in that situation”\
\
Intern… https://t.co/fN1ITSCGxg","Ben Morse","2018-04-17","Ohio"
986481702854946816,"New report on Syria. https://t.co/wGFuAmN9PD","Larry Lyons","2018-04-18","Ohio"
988278598707630080,"Look for the country to be unified next month or in June. So much accomplished but at a cost with Syria airstrike d… https://t.co/kAoYII7NY9","Britton George","2018-04-23","Ohio"
986635099876806656,"WSJ reports that the Israeli airstrike on the Syrian T4  airfield has destroyed a freshly deployed unit of Russian-… https://t.co/Il2ep0nDBl","Sergei (Sagy) Migdal","2018-04-18","Ohio"
986363011391807488,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander https://t.co/MCMzu0f5e6","Robert White","2018-04-17","Ohio"
986292413907038208,"UK's May rejects criticism over Syria airstrike decision https://t.co/kSqD2Yig3F https://t.co/bk4UBoBka7","NEWS102.3 KRMG ","2018-04-17","Oklahoma"
988825065381941248,"Satellite Images Show Surgical Precision of Airstrike on Iranian Military Base in Syria https://t.co/J6o4Wu4QM7","SW Prophecy Min.","2018-04-24","Oklahoma"
986197642777649152,"Syrian air defence shoots down 9 'Israeli missiles' in new strike on Homs https://t.co/GxPuunVjvg","SW Prophecy Min.","2018-04-17","Oklahoma"
988924316401139713,"On Syria, I generally support the recent airstrike, however unpopular @realDonaldTrump's decision might have been.… https://t.co/rAt7c8KvGN","Ryan Hill","2018-04-24","Oklahoma"
986317651965333507,"Trump’s Russia Defense Lawyers Advised Him On Syrian Airstrike Decision - Great, now taking foreign policy from his… https://t.co/HDBplkhHn9","BBBMFIC","2018-04-17","Oklahoma"
988751048977285120,"ADULT film star Stormy Daniels has been reportedly killed last night in a US led airstrike in Syria, WWN can confir… https://t.co/QccxmJLiQ7","Global Media","2018-04-24","Oregon"
986295118436052992,"'EXPLOSION' at ISRAELI held area of Golan Heights near Syria border after AIRSTRIKE https://t.co/sRmXjG8vJH","Damascus","2018-04-17","Oregon"
986681003732332544,"Britain may be crippled by Russian #cyberattacks on airports and hospitals, claim experts https://t.co/XPqcAe5ax7","GFI Software","2018-04-18","Oregon"
986389325326749696,"Trump gave approval for new Russia sanctions as part of Syria airstrike plan, leaving ambassador out to dry - POLIT… https://t.co/pNkpy2L3k8","Tristis Lacerti","2018-04-17","Oregon"
989693176167444480,"Trump's U.S.-led airstrike on Syria won't stop Assad's chemical capabilities, experts say https://t.co/iiXLORzMar… https://t.co/XBvJeEgUfF","EM Weekly Report","2018-04-27","Oregon"
986657876859998208,"Link: UN accuses Syrian Govt. of war crimes:\
\
https://t.co/VZJ1dMf4y8\
\
Link: Norton/Blumenthal's subtle false flag… https://t.co/rUDY7KPtcn","Røland the headless thompson gunner","2018-04-18","Oregon"
986139075655684096,"\"After U.S. Strikes, Syria Returns to War as Usual\" by BEN HUBBARD via NYT The New York Times https://t.co/QkG7GT7G9g","♎","2018-04-17","Oregon"
990428090479280129,"Satellite #Images Show Syria Site Before and After Airstrike - #PrescientInfo https://t.co/6WrlKIoEEz","Prescieŋt Info","2018-04-29","Oregon"
986400169791860737,"The Wall Street Journal: Israeli airstrike in Syria last week targeted Iranian weapons https://t.co/VpwZPPrDH0","Michael Garza","2018-04-18","Oregon"
986153059427368961,"Syria: Israel bases attacked, explosion heard in Golan Heights | World | News | https://t.co/cHk2zfLn4C https://t.co/lynfdx1o8Y","lisa","2018-04-17","Oregon"
990036238865485825,"#Yarmouk_Camp , #Syria\
Syrian regime air strikes and shelling killed 17 civilians including seven children in the P… https://t.co/2dGwpCFIuQ","Between Two Oceans","2018-04-28","Oregon"
988767096426426375,"Global Geopolitical Series: Will Israel airstrike Syria again? https://t.co/6GdLV83Rtc","Vinson Financials","2018-04-24","Oregon"
986299482009632768,"Iran Threatens Israel With Revenge for Syria Airstrike https://t.co/7HteOqE4v6","Raheel Khan","2018-04-17","Pennsylvania"
986453734657060864,"WHO GOT SCREWED\
What He Did: over the weekend Trump ordered an airstrike on Syria without approval of congress, whi… https://t.co/8uFxFenrGG","The Dump Trump Dump","2018-04-18","Pennsylvania"
988581477494423553,"While the US, UK, &amp; France condemn Syria, they actively support the Saudis in their senseless slaughter in Yemen, y… https://t.co/JklxegpDcV","Pittsburgh DSA","2018-04-24","Pennsylvania"
988516737695076353,"April 23, 2018\
ISRAEL VS IRAN \
\"Satellite Images Show Surgical Precision of Airstrike on Iranian Military Base in S… https://t.co/B7lrW9h0ua","John McTernan","2018-04-23","Pennsylvania"
986475120276529153,"Robert Fisk’s Douma Report Rips Away Excuses for Airstrike on #Syria https://t.co/8TKMUATeb1 via @PalestineChron","Dave Butler","2018-04-18","Pennsylvania"
986293853220229131,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander https://t.co/D3wVbbBh57 via @yahoo","debjgfn","2018-04-17","Pennsylvania"
986353627127218176,"Trump gave approval for new Russia sanctions as part of Syria airstrike plan https://t.co/4veNXCuYXJ https://t.co/onirpg1ndX","POLITICO","2018-04-17","Tennessee"
986393929821163520,"Trump gave approval for new Russia sanctions as part of Syria airstrike plan https://t.co/TDPtO9d12Q https://t.co/dmFGXdipfc","POLITICO","2018-04-18","Tennessee"
987005966691569664,"Iran threatens Israel with revenge for Syria airstrike that killed drone commander https://t.co/84ILHApV86","Joseph Davis","2018-04-19","Tennessee"
986245298862415872,"For any of you knuckle-draggers that say that ppl who do not blindly support the Syria Airstrike are complicit in A… https://t.co/rFpEZQZvV0","The Dirty Infidel ","2018-04-17","Tennessee"
987091394341822464,"Russian Propaganda Pushes Back Against Western Airstrike on Syria’s Chemical Weapons Program https://t.co/Ra4zspgyK9","EDM Jamestown","2018-04-19","Tennessee"
986402018687406080,"Robert Fisk's Douma Report Rips Away Excuses for Airstrike on Syria #palestine #bees https://t.co/46L29ePYpa","Palestine Bee","2018-04-18","Texas"
987139980840628224,"@obretix: Geolocated Iraqi Air Force airstrike in Hajin, Syria https://t.co/mlwQdUFcdd","OccuWorld ❌","2018-04-20","Texas"
986229711163584512,"After #AssClown  @realDonaldTrump Strikes Syria, It Returns to War as Usual   via @NYTimes https://t.co/p71PzeMEPf","Confia Financial","2018-04-17","Texas"
986147913666564096,"Is Another U.S. Airstrike On Syria Imminent: https://t.co/ZAYXXRjSuR via @YouTube","PigmineNews","2018-04-17","Texas"
987845908971884544,"US Syria Airstrike Like Alice in Wonderland, 'First the Verdict, Then the Facts' https://t.co/pT3CKC9HJ7","CPUSA Houston","2018-04-22","Texas"
986270857361330176,"Iran Threatens Israel With Revenge for Syria Airstrike https://t.co/tx5VhzBnES","Dorene ","2018-04-17","Texas"
987092065749209088,"Is this why the U.S.-led coalition really launched the airstrike on Syria? https://t.co/mofTNG7vUl","OccuWorld ❌","2018-04-19","Texas"
986279708189954048,"Don’t worry Israel - fuck em up like Egypt. Iran Threatens Israel With Revenge for Syria Airstrike That Killed Dron… https://t.co/Zqiz12Q3IK","theReverend(Explicit)","2018-04-17","Texas"
987542795295567872,"Pentagon's Airstrike in Syria Resembles Washington's 'Pretext to Vietnam War' https://t.co/wriN29jmM5","CPUSA Houston","2018-04-21","Texas"
986669970888241152,"“Trump blindsides a lot of people.” Hear more of what @MerrillMatthews had to say about Japan trade, TPP, Syria &amp; m… https://t.co/cZ4QYMjtoh","IPI","2018-04-18","Texas"
986417435241795584,"Iran Threatens Israel With Revenge for Syria Airstrike That Killed Drone Commander https://t.co/UY8Vw81bgr","Daniela Collins","2018-04-18","Texas"
989556557821173760,"#Saudi, friends of #USA/#UK and now of #Israel, so this #Yemen #Wedding bombing is unlikely to be condemed. In cont… https://t.co/SWLVUYmnyt","Rick Fandango","2018-04-26","Texas"
990111186539642881,"@statedeptspox @OPCW State department makes claims without evidence not good we have sources that are more accurate… https://t.co/lokhjHuAIX","Trump","2018-04-28","Texas"
986320856929402881,"\"NOT REAL NEWS: Stormy Daniels Not Dead in Airstrike, Suicide\" by THE ASSOCIATED PRESS via NYT https://t.co/32NdxC8grX","Faye Sarazin","2018-04-17","Texas"
987334991490072577,"Two well written articles of why the US is attacking Syria for no apparent reason. \
\
Western version:… https://t.co/oySe7WlG8g","Venkatesh C R","2018-04-20","Texas"
986148049310404609,"Is Another U.S. Airstrike On Syria Imminent https://t.co/FnvChyf1ZH","PigmineNews","2018-04-17","Texas"
988030272162713601,"Robert Fisk’s Douma Report Rips Away Excuses for Airstrike on Syria https://t.co/vSjWlvSe90 https://t.co/7O4frKMsEr","OccuWorld ❌","2018-04-22","Texas"
989979776457805825,"Trump Caught Making Money Off Company Used In Syria Airstrike; Stock Prices Skyrocket https://t.co/wOyJRCN4Ud","Dyann LeRoy","2018-04-27","Texas"
986308149362790401,"Video appears to show airstrike in Syria https://t.co/NyF8H1Yz4q","Cynthia Carter","2018-04-17","Texas"
986419007711596545,"Airstrike or Cyber Attack on Syria? https://t.co/ZscHt5hNfx","OccuWorld ❌","2018-04-18","Texas"
989387010388447233,"Coalition airstrike videos in Syria are back. Geolocated this 17 April 2018 U.S.-led Coalition airstrike on an all.… https://t.co/Lv4QJDh8TJ","OccuWorld ❌","2018-04-26","Texas"
988856254150987777,"I caught up with some airmen in Qatar who helped plan the airstrikes on Syria -- using satellites in tactical ways.… https://t.co/5Q53hOnQCb","Joe Pappalardo","2018-04-24","Texas"
986294299892637697,"\"UK's May Rejects Criticism Over Syria Airstrike Decision\" by THE ASSOCIATED PRESS via NYT https://t.co/061Qyv1ZUf","Faye Sarazin","2018-04-17","Texas"
986399325407338497,"The Wall Street Journal: Israeli airstrike in Syria last week targeted Iranian weapons https://t.co/6GK4JbsbR6","StockBot","2018-04-18","Texas"
986131182579605505,"Diane Abbott defends Syria airstrike tweet despite fake pic furore https://t.co/WPXwK2QCTS https://t.co/hKIT7YsKLY","Cookie","2018-04-17","Texas"
987325086003757058,"\"Russia Tells U.N. Envoy U.S.-Led Strikes Hurt Syrian Peace Process: RIA\" by REUTERS via NYT https://t.co/5PZqxhgolZ","Faye Sarazin","2018-04-20","Texas"
987731321391796227,"Iran threatens Israel with revenge for Syria airstrike that killed drone commander https://t.co/gDJ4MXDEpN","QARMAINE DAMPEER HD¤","2018-04-21","Texas"
986652045968109573,"Matthews Talks TPP, Syria Airstrike &amp; More on CGTN TV https://t.co/hiEg8JwLEp","IPI","2018-04-18","Texas"
988595805282959360,"Satellite Images Show Surgical Precision of Airstrike on Iranian Military Base in Syria https://t.co/gMrnz6801p","Luana H.","2018-04-24","Utah"
988651519435157504,"TEL AVIV – SATELLITE IMAGES FROM A MILITARY OPERATION AGAINST AN IRANIAN MILITARY SITE IN SYRIA EARLIER THIS MONTH… https://t.co/fCcRYGJ6vb","Ƹ̵̡Ӝ̵̨̄Ʒ Momma O / #MAGA ","2018-04-24","Utah"
989217431506702336,"Russia reveals US missiles have been CAPTURED by Putin’s forces https://t.co/cdjzyYZUul","David Martin","2018-04-25","Utah"
989218915627618305,"Satellite Images Show Surgical Precision of Airstrike on Iranian Military Base in Syria https://t.co/Ik2DblTCjJ via… https://t.co/NPPKnKSkkx","Mark","2018-04-25","Utah"
987327487234408448,"Allied airstrike on Syria socked the mullahs inside Iran, too https://t.co/ZDcI6KV0Ht","KuhnKat","2018-04-20","Virginia"
987232213728194560,"S-300 advanced #Russia missiles installed in #Syria following #Trump's airstrike over alleged poison gas use. #USA, king of #DepletedUranium","HowardPaulAnderson","2018-04-20","Virginia"
988416646565031936,"Will the US, France and UK go in and bomb those guilty of this warcrime too? They did it after all in Syria. Oh, it… https://t.co/Qo4PdROUsh","MrRemain is a very stable genius","2018-04-23","Virginia"
988599520169775105,"The situation in #Yemen isn't new and our #drone-wars are often equally indiscriminate. Years of collateral damage,… https://t.co/0hKyWvqU8L","Patrick Mitchell","2018-04-24","Virginia"
986395496263675905,"Trump’s Russia Defense Lawyers Advised Him On Syrian Airstrike Decision - https://t.co/yZe9XbfuRu","Caroline Reznicek","2018-04-18","Virginia"
986181809292668929,"Airstrike against three ISIL buildings, Dec. 21, near Aleppo, Syria https://t.co/LE2Jjystzb via @YouTube","Tatiana Wright","2018-04-17","Virginia"
986211250228154369,"Analysis: Latest Israeli airstrike in Syria likely stopped new Iranian threat https://t.co/bb7MXZwXQc via @JNS_org","KuhnKat","2018-04-17","Virginia"
986691864580341760,"Disciples and UCC leadership oppose airstrike, call for end to violence and suffering in Syria https://t.co/EbcLFy5tjK via @globalmins","Plymouth Church UCC","2018-04-18","Washington"
986651408333029376,"[Weekly Energy Market Watch 4/16/18] #Natgas flatlines, while crude rockets higher on heightened geopolitical risk.… https://t.co/OFhzyEWNIT","ENGIE Insight","2018-04-18","Washington"
986267098329616384,"@_KeefAndres @TcatdaGod Airstrike on Syria this weekend was biggest in almost 35 years. bad comparison by me tho, a… https://t.co/HvtT1GpA0R","Glenn Schwantes","2018-04-17","Washington"
986339063237107717,"UK's May rejects criticism over Syria airstrike decision https://t.co/Y91WuYgJfl","seattlepi","2018-04-17","Washington"
986852013681016832,"The Wall Street Journal: Israeli airstrike in Syria last week targeted Iranian weapons https://t.co/VsstosOvro https://t.co/CJpIcbXYCL","West Virginia Topics","2018-04-19","West Virginia"
986356839246958592,"Trump gave approval for new Russia sanctions as part of Syria airstrike plan https://t.co/BNnPS1A2gl","PeterS","2018-04-17","West Virginia"
986491462555701248,"The Wall Street Journal: Israeli airstrike in Syria last week targeted Iranian weapons https://t.co/uTyFSIJW1y","PeterS","2018-04-18","West Virginia"
986915439518322688,"Syrian state TV reportedly shows missile interception https://t.co/XIU01ZL5V3 https://t.co/NYPHkH7Voy","West Virginia Topics","2018-04-19","West Virginia"
986224903149023232,"Yesterday's report about another attack on #Syria's airbases near #Homs and #Damascus was incorrect. Syrian governm… https://t.co/I8a6EJUYxI","Jeff H","2018-04-17","Wisconsin"
987594673303760896,"#Iraq carries out airstrike against #ISIS inside #Syria\
https://t.co/J0d0Z92Ueo","Arbetarbroder","2018-04-21","Wisconsin"
990128860858671104,"@CattHarmony @MikeDiaz285 GOD JUST SAW THE UK MURDER BABY ALPHIE EVANS YET TRUMP DID NOTHING,WHERE IS OUR AIRSTRIKE… https://t.co/K3JGXPS0Q9","JAZANNE NEWELL","2018-04-28","Wisconsin"
987152957434187777,"#Iraq has launched an airstrike against #ISIS targets in #Syria with permission of the Assad regime. Someone has to… https://t.co/aLhKqv5zoz","Jeff H","2018-04-20","Wisconsin"
988449132825251841,"Satellite Images Show Surgical Precision of Airstrike on Iranian Military Base in Syria https://t.co/5YcQbfNSTj @BreitbartNews #AAG","All American Girl","2018-04-23","Wisconsin"
